	Прайс-лист для Участников Компании АРГО					
	Действителен на момент публикации 02.04.2013					
Код	Наименование	Цена* за единицу, руб.	Баллы	Блок, едениц		Для расчета цен с учетом транспортного коэффициента введите в ячейку расположенную под этой надписью свой транспортный коэффициент в процентах.
	БАД и продукты функционального питания					
	ЗАО НПФ "Новь"					
0147	Маска против выпадения волос "Медовый пудинг", 200 г	284	18	5		
0179	Маска-лифтинг "Чаровница", 160 г	195	12	9		
0154	Масло косметическое КИЯ, 30 мл	291	18	10		
0159	Пудра-сорбент "Кия", 20 г	162	10	20		
0175	Скраб "Кия" "Ванильная карамель", 200 г	287	18	5		
0176	Скраб "Кия" "Лимон", 200 г	287	18	5		
0184	Скраб "Нежный" "Пудровая нежность", 130 г	179	11	9		
0183	Скраб "Нежный", 130 г	179	11	9		
	ООО "НИИ ЛОП и НТ"					
0251	Масло косметическое "l'amour sucre", 125 мл	552	30	4		
0252	СПА-скраб "l'amour sucre", 300 мл	552	30	3		
	ООО "Биолит"					
0393	Бальзам "Чистотел", туба, 20 мл	288	19	5		
0351	Бальзам для волос, 50 мл	150	10	20		
0352	Ванна скипидарная N1, 250 мл	351	23	5		
0353	Ванна скипидарная N2, 250 мл	521	35	5		
0385	Гель "Эплир", 20 мл	182	12	10		
0373	Гель для интимной гигиены "Блаженство", 20 мл	182	12	10		
0354	Гель против ушибов "Арктика", 30 мл	197	13	10		
0355	Гель рассасывающий "Мамавит", 50 мл	288	19	4		
0377	Концентрат березовый для ног "Бетулан", 40 г	150	10	20		
0378	Концентрат на основе молочной сыворотки, 150 мл	256	17	4		
0374	Концентрат с экстрактом корня лопуха, 150 мл	256	17	4		
0381	Концентрат с экстрактом листа крапивы, 150 мл	256	17	4		
0387	Крем "Ширлайн", 50 мл	256	17	14		
0386	Крем "Эплир", 50 мл	256	17	12		
0357	Крем антиаллергический "Солхинол", 30 мл	256	17	10		
0358	Крем антиварикозный "Венорм", 50 мл	256	17	14		
0359	Крем антигрибковый "Микодонт", 30 мл	256	17	10		
0360	Крем антипсориазный "Пикладол", 30 мл	256	17	10		
0382	Крем массажный "Мумие", 50 мл	256	17	14		
0361	Крем массажный противовоспалительный "Эсобел", 50 г	256	17	14		
